NAME,GEOG,NID,ASSESSMENT_CHANGE,SALES_QUARTILE,OVER_UNDER,D_OVER_UNDER,COUNT,D_COUNT,MED_SALES_PRICE,MED_SALES_RATIO,COD,D_COD,PRD,N_LOW_COUNT,VCS_LOW_COUNT
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q2,Accurate,Accurate,4,4,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q2,Overassessed,Overassessed,10,10,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q2,Underassessed,Underassessed,2,2,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q3,Accurate,Accurate,6,6,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q3,Overassessed,Overassessed,4,4,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q3,Underassessed,Underassessed,5,5,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q4,Accurate,Accurate,6,6,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q4,Overassessed,Overassessed,2,2,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739B - RESIDENTIAL,vcs,NA,108.313270377511,Q4,Underassessed,Underassessed,7,7,284500,0.622241405840182,27.7196541784205,30.1022051748047,1.13096471151479,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q1,Overassessed,Overassessed,6,6,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q2,Accurate,Accurate,2,2,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q2,Overassessed,Overassessed,4,4,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q3,Accurate,Accurate,5,5,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q3,Overassessed,Overassessed,1,1,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q4,Accurate,Accurate,3,3,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q4,Overassessed,Overassessed,1,1,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739C - WYNDMOOR AT THE PARK,vcs,NA,85.5756400409071,Q4,Underassessed,Underassessed,1,1,407000,0.633167123287671,13.13431695,17.2894149952788,1.01566677949322,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q1,Accurate,Accurate,1,1,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q1,Overassessed,Overassessed,8,8,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q2,Accurate,Accurate,9,9,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q3,Accurate,Accurate,6,6,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q3,Underassessed,Underassessed,3,3,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739D - VLGS AT CORNWALLIS,vcs,NA,89.0016705083334,Q4,Underassessed,Underassessed,8,8,315000,0.554047058823529,11.514564545255,11.8600043566024,1.02485319465655,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q1,Accurate,Accurate,2,2,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q1,Overassessed,Overassessed,4,4,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q2,Accurate,Accurate,3,3,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q2,Underassessed,Underassessed,3,3,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q3,Accurate,Accurate,5,5,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q3,Underassessed,Underassessed,1,1,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q4,Accurate,Accurate,2,2,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R739E - LOCHSIDE,vcs,NA,86.5868615435989,Q4,Underassessed,Underassessed,3,3,469500,0.5452,11.3619128154736,12.1837605746161,1.02197750134728,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q1,Accurate,Accurate,5,5,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q1,Overassessed,Overassessed,5,5,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q2,Accurate,Accurate,6,6,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q2,Overassessed,Overassessed,2,2,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q2,Underassessed,Underassessed,1,1,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q3,Accurate,Accurate,8,8,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q3,Underassessed,Underassessed,1,1,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q4,Accurate,Accurate,3,3,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747A - RESIDENTIAL,vcs,NA,82.9743047665149,Q4,Underassessed,Underassessed,6,6,475000,0.559700209643606,9.69118818957251,9.69809852080817,1.01301422249987,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q1,Overassessed,Overassessed,3,3,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q2,Accurate,Accurate,1,1,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q2,Overassessed,Overassessed,2,2,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q3,Accurate,Accurate,1,1,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q3,Overassessed,Overassessed,1,1,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q3,Underassessed,Underassessed,1,1,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747D - RESIDENTIAL,vcs,NA,64.0478182482185,Q4,Accurate,Accurate,2,2,565000,0.642603225806452,12.4505392831418,15.645213618007,1.02163381920859,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q1,Accurate,Accurate,1,1,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q1,Overassessed,Overassessed,6,6,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q2,Accurate,Accurate,2,2,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q2,Overassessed,Overassessed,5,5,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q3,Accurate,Accurate,6,6,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R747E - RESIDENTIAL,vcs,NA,66.4222984925322,Q4,Accurate,Accurate,6,6,531250,0.609032485404504,10.5934253168815,12.4605857520043,1.01611569657502,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q1,Accurate,Accurate,5,5,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q1,Overassessed,Overassessed,24,24,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q1,Underassessed,Underassessed,4,4,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q2,Accurate,Accurate,13,13,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q2,Overassessed,Overassessed,14,14,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q2,Underassessed,Underassessed,6,6,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q3,Accurate,Accurate,20,20,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q3,Overassessed,Overassessed,7,7,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q3,Underassessed,Underassessed,6,6,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q4,Accurate,Accurate,22,22,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q4,Overassessed,Overassessed,7,7,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R748A - RESIDENTIAL,vcs,NA,60.9855778252678,Q4,Underassessed,Underassessed,3,3,563000,0.619380995475113,13.2294530079255,15.271539061874,1.0128343833665,NA,NA
R749B - BRADBUBY GLEN,vcs,NA,105.789368546968,Q1,Accurate,Accurate,1,1,412500,0.621628572049933,13.2941319405908,15.8490892228067,1.02280201056767,NA,NA
R749B - BRADBUBY GLEN,vcs,NA,105.789368546968,Q1,Overassessed,Overassessed,2,2,412500,0.621628572049933,13.2941319405908,15.8490892228067,1.02280201056767,NA,NA
R749B - BRADBUBY GLEN,vcs,NA,105.789368546968,Q2,Overassessed,Overassessed,3,3,412500,0.621628572049933,13.2941319405908,15.8490892228067,1.02280201056767,NA,NA
R749B - BRADBUBY GLEN,vcs,NA,105.789368546968,Q3,Accurate,Accurate,3,3,412500,0.621628572049933,13.2941319405908,15.8490892228067,1.02280201056767,NA,NA
R749B - BRADBUBY GLEN,vcs,NA,105.789368546968,Q4,Underassessed,Underassessed,3,3,412500,0.621628572049933,13.2941319405908,15.8490892228067,1.02280201056767,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q1,Accurate,Accurate,5,5,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q1,Overassessed,Overassessed,8,8,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q2,Accurate,Accurate,7,7,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q2,Overassessed,Overassessed,2,2,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q2,Underassessed,Underassessed,3,3,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q3,Accurate,Accurate,8,8,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q3,Overassessed,Overassessed,3,3,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q3,Underassessed,Underassessed,1,1,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q4,Accurate,Accurate,7,7,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R749C - BRADBUBY TRACE,vcs,NA,91.6652387245862,Q4,Underassessed,Underassessed,5,5,380000,0.577002739726027,10.6742959839798,10.6104956656656,1.0115717119268,NA,NA
R757A - RESIDENTIAL,vcs,NA,87.9986812893122,Q1,Overassessed,Overassessed,2,2,242500,0.842586834733894,16.9423851968995,38.5044885331874,1.05256457231861,NA,Y
R757A - RESIDENTIAL,vcs,NA,87.9986812893122,Q2,Overassessed,Overassessed,2,2,242500,0.842586834733894,16.9423851968995,38.5044885331874,1.05256457231861,NA,Y
R757A - RESIDENTIAL,vcs,NA,87.9986812893122,Q3,Overassessed,Overassessed,1,1,242500,0.842586834733894,16.9423851968995,38.5044885331874,1.05256457231861,NA,Y
R757A - RESIDENTIAL,vcs,NA,87.9986812893122,Q4,Accurate,Accurate,1,1,242500,0.842586834733894,16.9423851968995,38.5044885331874,1.05256457231861,NA,Y
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q1,Overassessed,Overassessed,7,7,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q2,Overassessed,Overassessed,7,7,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q3,Overassessed,Overassessed,6,6,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q4,Accurate,Accurate,2,2,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q4,Overassessed,Overassessed,3,3,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R758A - RESIDENTIAL,vcs,NA,56.4905488458691,Q4,Underassessed,Underassessed,1,1,610000,0.712114514928459,10.8496248117182,25.8149908848447,1.01252056919917,NA,NA
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q1,Accurate,Accurate,1,1,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q1,Overassessed,Overassessed,2,2,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q2,Accurate,Accurate,2,2,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q3,Accurate,Accurate,1,1,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q3,Overassessed,Overassessed,1,1,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759A - WOODCHAPEL,vcs,NA,92.6468430216013,Q4,Accurate,Accurate,2,2,467000,0.613579069767442,9.71606049334275,10.8726329110673,1.01747065215452,NA,Y
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q1,Accurate,Accurate,2,2,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q1,Overassessed,Overassessed,3,3,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q2,Accurate,Accurate,3,3,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q2,Overassessed,Overassessed,2,2,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q3,Accurate,Accurate,1,1,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q3,Underassessed,Underassessed,4,4,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q4,Accurate,Accurate,4,4,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759B - ALEXANDER CROSSING,vcs,NA,98.1963681726169,Q4,Underassessed,Underassessed,1,1,430500,0.568716313275522,10.154095197501,10.1278999969153,1.01345934701559,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q1,Accurate,Accurate,3,3,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q1,Overassessed,Overassessed,6,6,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q2,Accurate,Accurate,7,7,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q2,Overassessed,Overassessed,1,1,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q3,Accurate,Accurate,5,5,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q3,Overassessed,Overassessed,1,1,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q3,Underassessed,Underassessed,2,2,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q4,Accurate,Accurate,5,5,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759C - MAGNOLIA PLACE,vcs,NA,92.840333420913,Q4,Underassessed,Underassessed,3,3,460000,0.575712244897959,10.3622049582975,10.2917461574118,1.01838267937859,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q1,Accurate,Accurate,1,1,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q1,Overassessed,Overassessed,9,9,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q2,Accurate,Accurate,7,7,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q2,Overassessed,Overassessed,2,2,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q3,Accurate,Accurate,4,4,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q3,Overassessed,Overassessed,3,3,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q3,Underassessed,Underassessed,2,2,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q4,Accurate,Accurate,2,2,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q4,Overassessed,Overassessed,1,1,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759D - ASHLEY FIRST,vcs,NA,83.9506145233032,Q4,Underassessed,Underassessed,6,6,392000,0.59633064516129,15.3516466265959,15.9374921909412,1.03388980460907,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q1,Accurate,Accurate,4,4,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q1,Overassessed,Overassessed,5,5,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q2,Accurate,Accurate,7,7,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q2,Underassessed,Underassessed,2,2,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q3,Accurate,Accurate,5,5,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q3,Overassessed,Overassessed,2,2,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q3,Underassessed,Underassessed,1,1,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q4,Accurate,Accurate,5,5,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q4,Overassessed,Overassessed,1,1,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759E - PAGEHURST,vcs,NA,77.7237454789523,Q4,Underassessed,Underassessed,2,2,362750,0.576596703296703,7.88634742243427,7.86901523463309,1.0070577615857,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q1,Accurate,Accurate,1,1,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q1,Overassessed,Overassessed,1,1,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q1,Underassessed,Underassessed,2,2,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q2,Accurate,Accurate,1,1,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q2,Underassessed,Underassessed,3,3,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q3,Accurate,Accurate,1,1,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q3,Underassessed,Underassessed,3,3,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q4,Accurate,Accurate,1,1,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759F - STIRRUP CREEK,vcs,NA,123.339541599959,Q4,Underassessed,Underassessed,2,2,372500,0.507980281690141,7.67835126000011,13.9635735577655,1.00814268161253,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q1,Overassessed,Overassessed,8,8,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q2,Accurate,Accurate,4,4,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q2,Overassessed,Overassessed,4,4,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q3,Accurate,Accurate,7,7,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q4,Accurate,Accurate,6,6,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R759G - BRIER VILLAGE,vcs,NA,67.4383656466813,Q4,Underassessed,Underassessed,1,1,415000,0.620078772231784,8.02584839213335,11.3430967620331,1.0117476847884,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q1,Accurate,Accurate,2,2,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q1,Overassessed,Overassessed,11,11,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q2,Accurate,Accurate,5,5,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q2,Overassessed,Overassessed,7,7,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q2,Underassessed,Underassessed,1,1,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
R769A - 70 RES WAKE LINE,vcs,NA,87.362716205824,Q3,Accurate,Accurate,5,5,385000,0.657162142857143,27.3587019758626,33.4598042751663,1.2315442394861,NA,NA
